"res-5zx6ot href","res-aogzfy","res-inoga3 href","res-1mkhkpt src","res-1j9e5pd href","res-ewgtgq","res-ewgtgq 2","res-du9bhi","res-1bl90s9","res-7axup0","res-7lz8jh","res-7axup0 2","res-7lz8jh 2","res-7axup0 3","res-7lz8jh 5","res-7axup0 6","res-9lmmub","res-du9bhi 2","res-1jn70yv","res-kjzl78","res-kjzl78 2","res-kjzl78 3","res-kjzl78 4","text-snippet-expand-button"
"[object Object]","Passt weniger","https://www.stepstone.de/cmp/de/bmw-group-27361/jobs","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Senior-AI-Infrastructure-Engineer-f-m-x-Muenchen-BMW-Group--13888942-inline.html","Senior AI Infrastructure Engineer (f/m/x)","BMW Group","München","72.000 - 94.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 2 Tagen","","","BMW Group * München * Feste Anstellung * Vollzeit - Sei einer der ersten Bewerber - Eine innovative Unternehmenskultur in einem so vielschichtigen Konzern wie der BMW Group lebt von komplexen Systemen und Netzwerken. Mit guten Ideen, Begeisterung und Teamgeist entwickeln unsere IT-Exper:innen unverwechselbar smarte und moderne Systeme. Dabei profitieren sie von ausreichend Budgets, aber auch von standardisierten Prozessen, um Lösungen effizienter umzusetzen. So kann eine IT realisiert werden, die neue Möglichkeiten schafft und damit die Basis unserer Unternehmenskultur und unseres Erfolges sichert. We shape the future of domain-specific AI systems at the BMW Group by designing, training, and operating new foundation models. Our team sets standards for safe and scalable AI in engineering and production. What awaits you?","","","","mehr"
"[object Object]","Passt weniger","https://www.stepstone.de/cmp/de/inovex-gmbh-24494/jobs","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Senior-Data-Engineer-Machine-Learning-Engineer-Karlsruhe-Koeln-Muenchen-Hamburg-Stuttgart-Berlin-Erlangen-inovex-GmbH--10481544-inline.html","Senior Data Engineer* / Machine Learning Engineer*","inovex GmbH","Karlsruhe, Köln, München, Hamburg, Stuttgart, Berlin, Erlangen","75.000 - 85.000 €/Jahr  (geschätzt für Vollzeit)","Englisch","|","Microsoft Azure","|","Python","|","Deutsch","vor 5 Tagen","Teilweise Home-Office","","","","","",""
"[object Object]","Passt weniger","https://www.stepstone.de/cmp/de/bmw-group-27361/jobs","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Senior-AI-Engineer-Human-Like-Behaviour-f-m-x-Muenchen-BMW-Group--13787537-inline.html","Senior AI Engineer - Human-Like Behaviour (f/m/x)","BMW Group","München","79.000 - 102.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 1 Tag","","","Am Standort München suchen wir Sie als Senior AI  - Human-Like Behaviour (f/m/x)","Engineer","","",""
"[object Object]","Passt weniger","https://www.stepstone.de/cmp/de/bwi-gmbh-82433/jobs","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Senior-System-Engineer-Netzwerk-Managementsysteme-m-w-d-Frankfurt-Hamburg-Muenchen-Nuernberg-Ulm-Berlin-Bonn-Leipzig-BWI-GmbH--13935782-inline.html","Senior System Engineer – Netzwerk Managementsysteme (m/w/d)","BWI GmbH","Frankfurt, Hamburg, München, Nürnberg, Ulm, Berlin, Bonn, Leipzig","50.000 - 83.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 6 Tagen","","Schnelle Bewerbung","BWI GmbH * Frankfurt, Hamburg, München, Nürnberg, Ulm, Berlin, Bonn, Leipzig * Feste Anstellung * Vollzeit - Sei einer der ersten Bewerber - Schnelle Bewerbung - Als primärer Digitalisierungspartner der Bundeswehr erbringen wir stabile, sichere und effiziente IT-Services im In- und Ausland, vom Grundbetrieb bis in den einsatznahen Bereich und tragen so zur kontinuierlichen Erhöhung der Führungs- und Einsatzfähigkeit der Bundeswehr bei. Mit über 8.000 Kolleg*innen betreiben und modernisieren wir eine der größten und komplexesten IT-Infrastrukturen in Deutschland. Wir suchen verantwortungsvolle IT-Spezialist*innen, die die Bundeswehr-IT aus Überzeugung in herausfordernden Digitalisierungsvorhaben weiterentwickeln und so einen Beitrag zur Sicherheit Deutschlands leisten wollen. Sorge gemeinsam mit uns für die digitale Zukunftsfähigkeit der Bundeswehr.","","","","mehr"
"[object Object]","Passt weniger","https://www.stepstone.de/cmp/de/sap-se-215050/jobs","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--AI-Data-Lead-SAP-RPT-Model-Family-f-m-d-Garching-bei-Muenchen-DE-85748-SAP-SE--13689735-inline.html","AI Data Lead - SAP-RPT Model Family (f/m/d)","SAP SE","Garching bei München, DE, 85748","66.000 - 88.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 2 Tagen","","","Originally known for leadership in enterprise resource planning (ERP)  SAP has evolved to become a market leader in end-to-end business application  and related services for database, analytics, intelligent technologies, and experience management.","software,","software","","mehr"
"[object Object]","Passt weniger","https://www.stepstone.de/cmp/de/bauerfeind-ag-25363/jobs","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Trainer-m-w-d-Lymphologie-Phlebologie-Region-Sued-Muenchen-Bauerfeind-AG--13867524-inline.html","Trainer (m/w/d) Lymphologie / Phlebologie Region Süd","Bauerfeind AG","München","43.000 - 70.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 5 Tagen","","Schnelle Bewerbung","Bauerfeind AG * München * Feste Anstellung * Vollzeit - Sei einer der ersten Bewerber - Anschreiben nicht erforderlich - Schnelle Bewerbung - Die Bauerfeind AG bietet als innovativer Hersteller von medizinischen Hilfsmitteln ein umfassendes Versorgungsprogramm in den Bereichen Bandagen, Orthesen, Kompressionsstrümpfe und orthopädische Einlagen. Unser Unternehmen beschäftigt weltweit rund 2.400 Mitarbeiter und ist in über 20 Ländern mit Tochtergesellschaften vertreten. Wir suchen ab sofort am Standort München einen Trainer (m/w/d) Lymphologie / Phlebologie Region Süd - Ihre neuen Aufgaben * Vorbereitung, Durchführung und Nachbereitung von Trainings und Schulungen zur phlebologischen und lymphatischen Kompressionsversorgung bei unseren Kunden im Sanitätsfachhandel sowie bei Ärzten * Unterstützung unseres Lymphologie-/ Phlebologie-Trainerteams am Standort Zeulenroda-Triebes bei nationalen ...","","","","mehr"
"","","","","https://www.stepstone.de/stellenangebote--Full-Stack-Entwickler-m-w-Back-Frontend-Munich-m2ing-GmbH--13431731-inline.html","Full Stack Entwickler (m/w/*) Back & Frontend","m2ing GmbH","Munich","49.000 - 68.000 €/Jahr  (geschätzt für Vollzeit)","Git","|","Informatik","|","TypeScript","|","Node.js","vor 5 Stunden","Teilweise Home-Office","","","","","",""
"","","https://www.stepstone.de/cmp/de/vaillant-deutschland-gmbh-%26-co-kg-203106/jobs","","https://www.stepstone.de/stellenangebote--Technischer-Spezialist-m-w-d-Planung-Pre-Sales-Muenchen-Vaillant-Deutschland-GmbH-Co-KG--13931832-inline.html","Technischer Spezialist (m/w/d) – Planung & Pre-Sales","Vaillant Deutschland GmbH & Co. KG","München","54.000 - 74.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 6 Tagen","","Schnelle Bewerbung","Vaillant Deutschland GmbH & Co. KG * München * Feste Anstellung * Vollzeit - Sei einer der ersten Bewerber - Anschreiben nicht erforderlich - Schnelle Bewerbung - Unternehmen: Vaillant Deutschland GmbH & Co. KG | Standort: München | Land: Deutschland - Wir sorgen für ein besseres Klima. In jedem Zuhause und unserer Umwelt. Diesen Anspruch leben wir als erfolgreiches Familienunternehmen seit über 150 Jahren. Wir sind einer der weltweit führenden Anbieter von Wärmepumpen, digitalen Servicedienstleistungen sowie effizienten Gas-Heizgeräten und stellen energieeffiziente Lösungen bereit. Nachhaltigkeit finden Sie bei der Vaillant Group überall. Im Büro, an den Produktionsstandorten und unterwegs. Dafür setzen sich täglich rund 16.000 Mitarbeiterinnen und Mitarbeiter aus über 70 Ländern ein. Als internationales Team übernehmen wir Verantwortung – für unsere Zukunft und die unseres Planeten.","","","","mehr"
"","","","","https://www.stepstone.de/stellenangebote--Testautomatisierer-m-w-d-Munich-CPU-Consulting-Software-GmbH--13177718-inline.html","Testautomatisierer (m/w/d)","CPU Consulting & Software GmbH","Munich","47.000 - 66.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 1 Tag","Teilweise Home-Office","","CPU Consulting &  GmbH - Die CPU Consulting &  GmbH ist im Bereich Professional Services seit mehr als vier Jahrzehnten als erfolgreicher IT-Dienstleister im Bankenumfeld tätig. Als Tochterunternehmen der CPU Gruppe richten wir unsere Kompetenzen auf die erfolgreiche Umsetzung von  unserer Kunden vor Ort aus. Als Tester (m/w/d) mit Schwerpunkt Testautomatisierung übernimmst du eine zentrale Rolle bei der Qualitätssicherung von  im Bankenumfeld. * Berufs- bzw. Projekterfahrung im Bereich  sowie Kenntnisse der entsprechenden Automatisierungs- und Testwerkzeuge * Erfahrung in der agilen  und in der Bankenbranche von Vorteil","Software","Software","Softwareprojekten","mehr"
"","","","","https://www.stepstone.de/stellenangebote--Firmware-Engineer-Embedded-C-Wearable-Devices-Full-Time-Munich-Germany-Munich-Noxon-GmbH--13805708-inline.html","Firmware Engineer Embedded C Wearable Devices (Full Time) Munich, Germany","Noxon GmbH","Munich","47.000 - 66.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 2 Tagen","","","We are hiring a full time Firmware  to take ownership of the embedded firmware of our medical devices. You will work closely with hardware and  teams to design and refine firmware under technical and safety constraints in a regulated MedTech environment.","Engineer","software","","mehr"
"","","","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--AI-Software-Developer-m-w-d-Munich-Argon-Co-Deutschland-GmbH--13819890-inline.html","AI Software Developer (m/w/d)","Argon & Co. Deutschland GmbH","Munich","48.000 - 67.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 2 Tagen","","Schnelle Bewerbung","Als AI  entwickelst du intelligente Anwendungen und Plattformen auf Basis modernster KI-Technologien. * Erste praktische Erfahrung in  oder KI-Projekten (z. B. durch Praktika, Werkstudententätigkeit oder eigene Projekte) * Projekte mit modernsten Technologien im Bereich künstliche Intelligenz und","Software Developer","Softwareentwicklung","Softwareentwicklung","mehr"
"","","","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--DevOps-Engineer-Kubernetes-Cloud-m-w-d-Munich-machineering-GmbH-Co-KG--13169129-inline.html","DevOps Engineer - Kubernetes Cloud (m/w/d)","machineering GmbH & Co. KG","Munich","55.000 - 75.000 €/Jahr  (geschätzt für Vollzeit)","TypeScript","|","DevOps Entwicklung","|","Deutsch","|","Node.js","vor 3 Tagen","","","","","","",""
"","","","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--C-Software-Developer-m-w-d-Munich-Robominds-GmbH--12605039-inline.html","C++ Software Developer (m/w/d)","Robominds GmbH","Munich","53.000 - 73.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 3 Tagen","","Schnelle Bewerbung","Du arbeitest an  und Hardware-Lösungen, die die Robotikwelt verändern. * Du hast mehrjährige Erfahrung in der Entwicklung von sauberer und objektorientierter Modern C++  * Du hast tiefe Einblicke in Clean Code Principles, agile und objektorientierte  und Test Driven Development","Software-","Software","Softwareentwicklung","mehr"
"","","https://www.stepstone.de/cmp/de/blackbird-robotersysteme-gmbh-97434/jobs","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Entwickler-fuer-maschinelles-Lernen-KI-m-w-d-all-genders-Garching-bei-Muenchen-Blackbird-Robotersysteme-GmbH--13864481-inline.html","Entwickler für maschinelles Lernen / KI (m/w/d - all genders)","Blackbird Robotersysteme GmbH","Garching bei München","52.000 - 73.000 €/Jahr  (geschätzt für Vollzeit)","Informatik","|","Englisch","|","Deutsch","|","C++","vor 6 Tagen","Teilweise Home-Office","","","","","",""
"","","","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Linux-System-Platform-Engineer-m-w-d-Munich-citema-systems-GmbH--13946676-inline.html","Linux System Platform Engineer (m/w/d)","citema systems GmbH","Munich","48.000 - 67.000 €/Jahr  (geschätzt für Vollzeit)","Informatik","|","Python","|","Kommunikation","|","Deutsch","vor 4 Tagen","Teilweise Home-Office","","","","","",""
"","","","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--C-Softwareentwickler-Simulationssoftware-und-Digital-Twin-m-w-d-Munich-machineering-GmbH-Co-KG--13036409-inline.html","C++ Softwareentwickler Simulationssoftware und Digital Twin (m/w/d)","machineering GmbH & Co. KG","Munich","53.000 - 72.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 4 Tagen","","Schnelle Bewerbung","als Pionier auf dem Markt  für mechatronische Systeme im Maschinen- eine/n Softwareentwickler/in (m/w/d)  Machineering ist ein Hightech-Unternehmen mit Sitz in München und entwickelt seit 2009 als Pioniere auf dem Markt  für mechatronische Systeme im Maschinen- und Anlagenbau. * Programmierung neuer Funktionen in unsere  „iPhysics“ * Aktive Mitarbeit bei der Optimierung unserer","Simulationssoftware","Simulationssoftware","Simulationssoftware","mehr"
"","","","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Working-Student-ML-Engineer-Munich-deeplify-GmbH--13875148-inline.html","Working Student ML Engineer","deeplify GmbH","Munich","","","","","","","","","vor 4 Tagen","","Schnelle Bewerbung","We combine a digital inspection platform with proprietary deep-learning models and an evolving agentic AI system that learns from asset integrity  This shifts asset integrity from slow, analogue, document-driven processes to a proactive, -defined, and increasingly autonomous system. We are looking for an exceptional ML  working student to help us solve some of the hardest applied machine learning problems in industrial inspection — from weld defect detection and corrosion analysis on radiographic data to future UT-based systems and long-term corrosion prediction.","engineers.","software","engineer","mehr"
"","","https://www.stepstone.de/cmp/de/sap-se-215050/jobs","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Applied-Senior-Staff-Scientist-with-SAP-S-4-Domain-Expertise-f-m-d-Garching-bei-Muenchen-DE-85748-SAP-SE--13950692-inline.html","Applied Senior/Staff Scientist with SAP S/4 Domain Expertise (f/m/d)","SAP SE","Garching bei München, DE, 85748","49.000 - 67.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 3 Tagen","","","Originally known for leadership in enterprise resource planning (ERP)  SAP has evolved to become a market leader in end-to-end business application  and related services for database, analytics, intelligent technologies, and experience management. Proficiency with deep learning and Transformer architectures, including application to structured enterprise data, along with strong  engineering skills in Python and a proven track record of building and scaling experiments with PyTorch or TensorFlow.","software,","software","software","mehr"
"","","https://www.stepstone.de/cmp/de/sap-se-215050/jobs","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Senior-Applied-Scientist-for-Tabular-ML-T3-f-m-d-Garching-bei-Muenchen-DE-85748-SAP-SE--13950693-inline.html","Senior Applied Scientist for Tabular ML (T3) (f/m/d)","SAP SE","Garching bei München, DE, 85748","47.000 - 62.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 3 Tagen","","","Originally known for leadership in enterprise resource planning (ERP)  SAP has evolved to become a market leader in end-to-end business application  and related services for database, analytics, intelligent technologies, and experience management. Deep master of deep learning and Transformer architectures, including application to structured enterprise data, along with strong  engineering skills in Python and a proven track record of building and scaling experiments with PyTorch or TensorFlow.","software,","software","software","mehr"
"","","https://www.stepstone.de/cmp/de/adesso-se-7420/jobs","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Analyst-IT-Consulting-all-genders-Berlin-Hamburg-Muenchen-Koeln-Frankfurt-Stuttgart-Leipzig-Dortmund-adesso-SE--13949463-inline.html","Analyst IT-Consulting (all genders)","adesso SE","Berlin, Hamburg, München, Köln, Frankfurt, Stuttgart, Leipzig, Dortmund","49.000 - 82.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 3 Tagen","Teilweise Home-Office","Anschreiben nicht erforderlich","Zudem führst du Anforderungsanalysen für  durch. Zudem besitzt du Kenntnisse und Erfahrungen in Fragen des  Engineerings in","Softwaresysteme","Software","Softwareprojekten.","mehr"
"","","https://www.stepstone.de/cmp/de/adesso-se-7420/jobs","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Managing-Consultant-Logistik-und-Transport-all-genders-Koeln-Hamburg-Bonn-Frankfurt-Dortmund-Muenchen-Dresden-Berlin-adesso-SE--13949538-inline.html","Managing Consultant Logistik und Transport (all genders)","adesso SE","Köln, Hamburg, Bonn, Frankfurt, Dortmund, München, Dresden, Berlin","48.000 - 83.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 4 Tagen","","Anschreiben nicht erforderlich","Verantworte Kundenworkshops: Plane, konzipiere und führe Kundenworkshops durch und coache auf dem Gebiet des -Engineering. * Agile Methoden: Du bringst Erfahrung mit agilen Methoden wie Scrum mit; idealerweise eine Zertifizierung als Scrum Master, Product Owner oder Requirements","Software","Engineer.","","mehr"
"","","","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Software-Developer-all-genders-Muenchen-Contabo-GmbH--13898315-inline.html","Software Developer (all genders)","Contabo GmbH","München","46.000 - 65.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 1 Tag","Teilweise Home-Office","Schnelle Bewerbung","Your creative fieldWe are looking for a full-time, permanent  (all genders) to start as soon as possible . As a  in our team, you will contribute to the development of new features based on clearly defined tasks and requirements. You actively follow architectural guidelines and take responsibility for writing high-quality unit and integration tests to ensure the stability, reliability, and long-term maintainability of our  • A degree in Computer Engineering, Engineering or a related field","Software Developer","Software Developer","software.","mehr"
"","","https://www.stepstone.de/cmp/de/bayerisches-rotes-kreuz-k%c3%b6rperschaft-des-%c3%b6ffentlichen-rechts-121338/jobs","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Anwendungsmanager-Mitgliederverwaltung-Ehrenamt-m-w-d-Muenchen-Bayerisches-Rotes-Kreuz-Koerperschaft-des-oeffentlichen-Rechts--13946873-inline.html","Anwendungsmanager Mitgliederverwaltung Ehrenamt (m/w/d)","Bayerisches Rotes Kreuz Körperschaft des öffentlichen Rechts","München","61.000 - 82.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","Kommunikation","vor 3 Tagen","Teilweise Home-Office","","","","","",""
"","","","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Mainframe-Softwareentwickler-m-w-d-PL-I-Cobol-Batch-REMOTE-Muenchen-citema-systems-GmbH--13882407-inline.html","Mainframe Softwareentwickler (m/w/d) PL/I, Cobol, Batch // REMOTE","citema systems GmbH","München","51.000 - 70.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 2 Tagen","Teilweise Home-Office","Schnelle Bewerbung","Ebenso gehört die Umsetzung system- und sicherheitsrelevanter  zu unserem Portfolio. So verbinden wir die neuen Technologien mit der klassischen  Deine MissionAls versierter PL/I- und/oder Cobol-Entwickler (m/w/d) trägst Du maßgeblich zu laufenden Großprojekten bei, indem Du an der Konzeption, Weiterentwicklung und Wartung der Mainframe-basierten  im Versicherungsumfeld erfolgreich mitwirkst. Deine Aufgaben dabei sind:- Analyse fachlicher und / oder technischer Anforderungen und Weiterentwicklung versicherungstechnischer","Softwareprojekte","Softwarewelt.","Softwaresysteme","mehr"
"","","","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Softwareentwickler-in-M-W-D-Muenchen-EXTEND3D-GmbH--13038211-inline.html","Softwareentwickler/-in (M/W/D)","EXTEND3D GmbH","München","46.000 - 64.000 €/Jahr  (geschätzt für Vollzeit)","Git","|","Informatik","|","Englisch","|","C++","vor 3 Tagen","","","","","","",""
"","","","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--INFORMATIKER-FACHINFORMATIKER-SOFTWAREENTWICKLER-M-W-D-Poing-p-a-GmbH-Engineering-Services-Prozess-Automation--12772407-inline.html","INFORMATIKER / FACHINFORMATIKER / SOFTWAREENTWICKLER (M/W/D)","p.a. GmbH Engineering Services Prozess Automation","Poing","32.000 - 56.000 €/Jahr  (geschätzt für Vollzeit)","C#","|","Deutsch","|","Visual Studio","|",".NET","vor 5 Tagen","","","","","","",""
"","","https://www.stepstone.de/cmp/de/simonsvoss-technologies-gmbh-40446/jobs","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Business-Analyst-im-Bereich-ERP-Eco-Systeme-m-w-d-Unterfoehring-SimonsVoss-Technologies-GmbH--13807155-inline.html","Business Analyst im Bereich ERP & Eco Systeme (m/w/d)","SimonsVoss Technologies GmbH","Unterföhring","65.000 - 70.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 4 Tagen","Teilweise Home-Office","Anschreiben nicht erforderlich","Zukunftsprojekt: Du unterstützt uns aktiv bei der spannenden Transformation und Umstellung auf ein neues, modernes ERP-System und arbeitest an Ideen mit um KI gewinnbringend in die  mit einzufügen. * Fundament: Eine IT-orientierte Ausbildung (z. B. Fachinformatik Systemintegration) oder ein Studium in (Wirtschafts-)Informatik oder -Engineering. * Methodik: Requirements Engineering und -Architektur sind für dich keine Fremdwörter sondern Teil deiner DNA, und dein Werkzeugkasten für exzellente Ergebnisse.","Softwarelandschaft","Software","Software","mehr"
"","","","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Hiring-DevOps-Engineer-ICT-Digital-Solutions-85737-Ismaning-Deutschland-ICT-Digital-Solutions-GmbH--13758934-inline.html","[Hiring] DevOps Engineer @ICT Digital Solutions","ICT Digital Solutions GmbH","85737 Ismaning, Deutschland","40.000 - 60.000 €/Jahr  (geschätzt für Vollzeit)","Git","|","Microsoft Azure","|","Python","|","Node.js","vor 1 Tag","Teilweise Home-Office","","","","","",""
"","","","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Senior-Software-Engineer-ADAS-Muenchen-NVIDIA-GmbH--13737715-inline.html","Senior Software Engineer – ADAS","NVIDIA GmbH","München","58.000 - 79.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 5 Tagen","","","Join us on an exhilarating journey as a Senior  where you'll fuse our ADAS  stack with OEM applications, witnessing your creations hit the road in real-time. We're hiring a mid-level  to develop production ADAS and autonomous driving functions in C++ and Python. * 4–8 years of professional  engineering experience, ideally in **ADAS, automotive, robotics, or real-time systems**. * Understanding of  quality practices for safety-critical systems (code review, unit testing, static analysis; automotive standards knowledge is a plus) as well as open-source contributions or published work in AI, robotics, or GPU computing. Collaborate with a talented, multidisciplinary team of researchers,  and automotive experts. Solve hard technical problems at the intersection of deep learning, real-time systems, and production  engineering.","Software Engineer,","software","Software Engineer","mehr"
"","","","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--DevOps-Engineer-m-w-d-Muenchen-citema-systems-GmbH--13890877-inline.html","DevOps Engineer (m/w/d)","citema systems GmbH","München","52.000 - 72.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 3 Tagen","Teilweise Home-Office","Schnelle Bewerbung","Ebenso gehört die Umsetzung system- und sicherheitsrelevanter  zu unserem Portfolio. So verbinden wir die neuen Technologien mit der klassischen  Deine MissionAls DevOps  bist du Teil eines DevOps Sqaud Du sorgst dafür, dass Anwendungen stabil, automatisiert und sauber deploybar sind. Deine Aufgaben dabei sind:- Du bist Teil unseres Application  Plattformteams und verwirklichst mit uns den Aufbau unserer containerbasierten Kundenplattformen sowie unserer Entwicklungsplattformen. - Du hast Erfahrung in der Zusammenarbeit mit Entwicklungsteams zur Integration von DevOps-Praktiken für den  - Bei der Erstellung und Optimierung von CI/CD-Pipelines zur Automatisierung von -Builds und Deployments bringst du wertvolle Erfahrungen mit.","Softwareprojekte","Softwarewelt.","Engineer","mehr"
"","","","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Embedded-Entwickler-C-m-w-d-Muenchen-citema-systems-GmbH--13951830-inline.html","Embedded Entwickler C++ (m/w/d)","citema systems GmbH","München","48.000 - 65.000 €/Jahr  (geschätzt für Vollzeit)","Git","|","Informatik","|","Kommunikation","|","C++","vor 2 Tagen","Teilweise Home-Office","","","","","",""
"","","","","https://www.stepstone.de/stellenangebote--AI-Engineer-m-w-d-Muenchen-citema-systems-GmbH--13895507-inline.html","AI Engineer (m/w/d)","citema systems GmbH","München","54.000 - 74.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 2 Tagen","Teilweise Home-Office","Schnelle Bewerbung","Ebenso gehört die Umsetzung system- und sicherheitsrelevanter  zu unserem Portfolio. So verbinden wir die neuen Technologien mit der klassischen  Wir suchen Dich als AI  (m/w/d) am Standort München (hybrid). - Mehrjährige, fundierte Erfahrung in der -Entwicklung","Softwareprojekte","Softwarewelt.","Engineer","mehr"
"","","","","https://www.stepstone.de/stellenangebote--Senior-Google-Cloud-Platform-DevOps-Engineer-m-w-d-Muenchen-ventx-GmbH--12546405-inline.html","Senior Google Cloud Platform DevOps Engineer (m/w/d)","ventx GmbH","München","58.000 - 78.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 2 Tagen","","Schnelle Bewerbung","Du möchtest unser Team als Senior Google Cloud Platform DevOps  (x/w/m) verstärken? Plane jetzt deine Zukunft mit uns und bewerbe dich als Senior Google Cloud Platform DevOps  (x/w/m)","Engineer","Engineer","","mehr"
